CUSTOMER_NUMBER,CLUSTER_OPT_V2,HAS_CREDIT_CARD
842247,2,0.0
335245,3,0.0
692078,1,0.0
405902,2,0.0
258708,1,0.0
969991,1,0.0
624882,1,0.0
200065,3,1.0
380241,2,0.0
355718,2,0.0
762630,3,0.0
739911,3,0.0
848214,1,0.0
677747,3,0.0
82420,1,0.0
742215,2,0.0
860834,3,0.0
89938,2,0.0
859537,3,0.0
210895,1,0.0
792931,3,0.0
743813,1,0.0
496645,1,0.0
533067,2,0.0
55891,1,0.0
669322,2,0.0
702215,3,0.0
542203,1,0.0
782232,2,0.0
698414,1,0.0
532793,1,0.0
44738,1,0.0
543160,1,0.0
143051,1,0.0
978169,1,0.0
309339,3,0.0
957599,1,0.0
321,1,0.0
506576,1,0.0
364805,1,0.0
945001,1,0.0
549163,3,0.0
32535,1,0.0
537241,3,0.0
698232,1,0.0
391501,3,0.0
649078,1,0.0
191195,3,0.0
665389,2,0.0
2524,3,0.0
544032,3,0.0
30661,2,0.0
895531,1,0.0
736386,3,0.0
409049,1,0.0
452217,3,1.0
968145,2,0.0
957142,3,0.0
160335,2,0.0
717609,2,0.0
115297,1,0.0
368569,1,0.0
676743,2,0.0
76318,1,0.0
254684,1,0.0
485390,1,0.0
84808,2,0.0
242756,3,0.0
264114,2,0.0
90141,1,0.0
309074,1,0.0
835035,1,0.0
217018,3,0.0
636925,3,0.0
20780,2,0.0
843403,1,0.0
680541,2,0.0
323015,1,0.0
322968,3,0.0
853661,1,0.0
169269,2,0.0
631901,3,0.0
926747,2,0.0
921370,1,0.0
541895,1,0.0
743367,2,0.0
37738,1,0.0
314298,2,0.0
189023,1,0.0
533329,3,0.0
696133,2,0.0
792435,1,0.0
268672,2,0.0
549241,1,0.0
894034,3,1.0
673122,2,0.0
436561,2,0.0
574104,2,1.0
869865,1,0.0
576017,1,0.0
163845,1,0.0
900680,1,0.0
186169,1,0.0
758728,3,0.0
730095,1,0.0
70431,3,0.0
922870,1,0.0
383970,3,0.0
786956,3,0.0
606797,2,0.0
389139,1,0.0
101200,2,0.0
930077,3,1.0
264005,1,0.0
536883,1,0.0
732042,1,0.0
174175,1,0.0
771483,1,0.0
64786,1,0.0
339353,1,0.0
292009,2,0.0
679629,1,0.0
187354,1,0.0
136331,1,0.0
651947,1,0.0
888134,1,0.0
136405,1,0.0
941949,1,0.0
421070,1,0.0
414060,3,0.0
90461,1,0.0
727462,3,0.0
581554,2,0.0
497045,3,0.0
905325,3,0.0
233834,1,0.0
513839,2,0.0
234407,1,0.0
204369,1,0.0
882027,1,0.0
172302,2,0.0
151267,1,0.0
642897,1,0.0
990236,2,0.0
280949,3,1.0
161086,3,0.0
28465,2,0.0
165858,3,1.0
224547,1,0.0
670492,1,0.0
164305,1,0.0
906710,3,0.0
504493,1,0.0
25562,3,0.0
215755,1,0.0
246793,1,0.0
706181,1,0.0
163329,3,0.0
635977,3,0.0
565584,2,0.0
756130,1,0.0
695785,3,0.0
56603,2,0.0
943478,1,0.0
398147,2,0.0
822087,1,0.0
75128,2,0.0
426775,3,0.0
544901,2,0.0
216933,1,0.0
739491,1,0.0
919837,1,0.0
304249,1,0.0
528992,2,0.0
35826,1,0.0
823092,1,0.0
991874,3,0.0
981104,3,0.0
818972,1,0.0
235750,3,0.0
882010,3,0.0
914108,2,0.0
885527,3,0.0
156867,1,0.0
746535,1,0.0
549461,3,0.0
575937,2,0.0
743598,1,0.0
78303,2,0.0
908347,1,0.0
831982,1,0.0
978754,1,0.0
258293,3,0.0
325001,3,0.0
638340,2,0.0
588933,3,0.0
254963,1,0.0
694430,1,0.0
576648,3,0.0
940297,2,0.0
689860,1,0.0
494197,1,0.0
241976,1,0.0
81071,3,1.0
112752,1,0.0
444022,1,0.0
673164,2,0.0
405938,1,0.0
110784,3,0.0
127335,1,0.0
662000,1,0.0
888960,3,0.0
861473,3,0.0
11318,1,0.0
477453,2,0.0
326533,1,0.0
671566,3,1.0
621741,1,0.0
491584,1,0.0
50957,3,0.0
843153,1,0.0
943972,1,0.0
803654,2,0.0
54693,3,0.0
245580,1,0.0
326289,1,0.0
778073,2,0.0
748611,1,0.0
51834,1,0.0
827143,3,0.0
99646,1,0.0
294697,3,0.0
86778,1,0.0
879785,1,0.0
326078,3,0.0
767598,1,0.0
692197,1,0.0
654510,1,0.0
931744,1,0.0
749456,1,0.0
454093,3,0.0
252531,1,0.0
519295,3,0.0
920459,1,0.0
80066,3,0.0
914909,1,0.0
20944,3,0.0
619755,2,0.0
924650,3,0.0
895586,2,0.0
2083,2,0.0
790619,1,0.0
516385,1,0.0
187689,2,0.0
294724,3,0.0
68977,3,0.0
180307,1,0.0
876797,1,0.0
137189,1,0.0
377751,1,0.0
354560,1,0.0
734230,1,0.0
668890,2,0.0
822980,1,0.0
183108,1,0.0
22235,1,0.0
898221,1,0.0
971532,1,0.0
954580,2,0.0
906731,2,0.0
911285,1,0.0
953498,1,0.0
953219,1,0.0
850583,3,0.0
175388,2,0.0
271889,1,0.0
319534,1,0.0
872896,3,0.0
963503,1,0.0
164029,3,0.0
531926,2,0.0
306533,1,0.0
67638,2,0.0
918816,2,0.0
272255,1,0.0
802052,2,0.0
497337,2,0.0
11144,2,0.0
945690,1,0.0
151403,2,0.0
102797,3,0.0
433361,1,0.0
113668,3,0.0
316629,1,0.0
495075,1,0.0
554353,3,1.0
581040,1,0.0
475104,1,0.0
893586,2,0.0
629175,1,0.0
540779,1,0.0
171356,1,0.0
981108,1,0.0
808764,1,0.0
374824,2,0.0
507419,3,0.0
217769,3,0.0
709655,1,0.0
132815,2,0.0
92197,3,0.0
198915,2,0.0
401098,3,0.0
880527,1,0.0
104587,3,0.0
154921,1,0.0
287391,2,0.0
877089,2,0.0
100082,1,0.0
367599,1,0.0
534018,1,0.0
645104,1,0.0
123815,1,0.0
144911,2,0.0
10341,2,0.0
106541,1,0.0
951085,2,0.0
926802,3,0.0
570831,3,0.0
128116,1,0.0
60522,1,0.0
81272,1,0.0
351558,1,0.0
379829,1,0.0
31148,1,0.0
422410,3,0.0
793777,1,0.0
344816,1,0.0
670315,2,0.0
777457,1,0.0
645136,1,0.0
692029,1,0.0
180659,1,0.0
450004,2,0.0
975469,2,0.0
231795,1,0.0
730939,3,0.0
891321,2,0.0
601322,1,0.0
432168,2,0.0
893883,1,0.0
460191,1,0.0
53515,2,1.0
234542,3,0.0
793403,3,0.0
158224,2,0.0
388713,2,0.0
403130,2,0.0
661975,2,0.0
740672,2,0.0
52499,1,0.0
514896,2,0.0
551107,1,0.0
49608,1,0.0
81590,3,0.0
600672,2,0.0
519851,1,0.0
944084,1,0.0
277787,1,0.0
420599,2,0.0
58105,3,0.0
71861,1,0.0
651170,3,0.0
961934,1,0.0
619685,3,0.0
605404,1,0.0
992551,3,1.0
192133,1,0.0
887437,1,0.0
156780,1,0.0
76734,1,0.0
903024,1,0.0
920138,3,0.0
186681,1,0.0
638421,3,0.0
334313,1,0.0
348260,1,0.0
636460,2,0.0
92279,1,0.0
299179,1,0.0
698611,1,0.0
435082,3,1.0
43063,3,0.0
462808,2,0.0
626980,3,0.0
636306,2,0.0
5850,3,0.0
602516,1,0.0
336871,3,1.0
935881,3,0.0
763364,3,0.0
527676,3,0.0
825542,2,0.0
468317,1,0.0
692973,1,0.0
57709,2,0.0
456096,3,0.0
29469,1,0.0
400812,3,0.0
256492,1,0.0
357717,1,0.0
396211,1,0.0
814929,3,0.0
387311,1,0.0
964562,1,0.0
250844,1,0.0
103673,1,0.0
470976,3,0.0
407162,2,0.0
434239,1,0.0
612902,2,0.0
966412,3,0.0
161432,2,0.0
216307,1,0.0
985263,1,0.0
185206,1,0.0
308172,1,0.0
835888,1,0.0
675338,1,0.0
537689,1,0.0
645260,2,0.0
431809,1,0.0
269315,2,0.0
588168,1,0.0
545604,2,0.0
276903,1,0.0
930337,1,0.0
799591,1,0.0
518342,1,0.0
242030,3,0.0
910687,2,0.0
949600,1,0.0
670826,3,0.0
551981,3,0.0
181161,1,0.0
442088,3,1.0
656849,2,0.0
920072,1,0.0
749479,3,0.0
222635,1,0.0
472628,1,0.0
81410,2,0.0
826656,1,0.0
554665,1,0.0
383118,3,0.0
662539,2,0.0
824396,1,0.0
534092,1,0.0
718304,3,1.0
45886,2,0.0
340168,1,0.0
521035,3,0.0
810653,1,0.0
181321,1,0.0
171196,1,0.0
298613,1,0.0
965874,3,0.0
367477,1,0.0
685067,3,0.0
208647,1,0.0
104219,1,0.0
780962,1,0.0
986127,2,0.0
807855,3,0.0
591900,1,0.0
532425,1,0.0
864712,3,0.0
761830,1,0.0
551449,2,0.0
879342,2,0.0
596506,2,0.0
859383,1,0.0
189952,1,0.0
874816,1,0.0
610594,2,0.0
909639,3,0.0
160259,1,0.0
626510,2,0.0
448220,3,0.0
55621,2,0.0
81661,1,0.0
94342,1,0.0
832731,1,0.0
658383,3,0.0
6193,1,0.0
6224,1,0.0
674324,1,0.0
753711,3,1.0
967689,1,0.0
373624,2,0.0
635243,1,0.0
180147,1,0.0
359188,3,0.0
40943,1,0.0
991080,2,0.0
527181,1,0.0
776770,2,0.0
715169,1,0.0
502659,1,0.0
36,3,0.0
598267,3,1.0
506960,1,0.0
717632,2,0.0
890436,3,0.0
477750,3,0.0
927958,3,0.0
845114,3,0.0
971472,1,0.0
682800,1,0.0
620921,1,0.0
246208,3,0.0
291638,1,0.0
197864,2,0.0
142341,1,0.0
402943,3,0.0
779243,2,0.0
346246,1,0.0
891361,3,0.0
813813,2,0.0
675347,1,0.0
259495,1,0.0
628041,3,0.0
653958,1,0.0
938410,1,0.0
89612,1,0.0
365361,2,0.0
146340,3,0.0
380407,1,0.0
716092,1,0.0
693953,1,0.0
267925,1,0.0
733877,3,0.0
994260,3,0.0
335154,3,0.0
851589,3,0.0
35637,1,0.0
39649,1,0.0
930515,1,0.0
803595,1,0.0
719388,1,0.0
173975,1,0.0
428341,3,0.0
633494,1,0.0
42949,1,0.0
910312,3,0.0
387179,1,0.0
298750,1,0.0
843922,1,0.0
485614,2,0.0
759195,1,0.0
279387,1,0.0
874986,3,0.0
294276,2,0.0
430190,1,0.0
663641,1,0.0
85724,2,0.0
844196,1,0.0
931719,1,0.0
672038,1,0.0
587870,2,0.0
455600,1,0.0
703266,1,0.0
965981,3,0.0
184918,1,0.0
544092,3,0.0
327511,3,0.0
231653,1,0.0
921835,1,0.0
850502,2,0.0
269711,1,0.0
205783,1,0.0
819551,1,0.0
586441,2,0.0
710392,3,0.0
982462,3,0.0
408014,1,0.0
830372,1,0.0
587504,1,0.0
580288,2,0.0
286970,2,0.0
795974,3,1.0
674369,1,0.0
329683,3,0.0
60916,3,0.0
284901,2,0.0
58551,3,0.0
607861,1,0.0
130875,2,0.0
444854,3,0.0
612572,3,0.0
699429,1,0.0
408919,1,0.0
890430,1,0.0
50789,3,0.0
278504,1,0.0
458401,1,0.0
835810,3,1.0
55823,2,0.0
517616,1,0.0
880084,3,0.0
398736,1,0.0
940433,3,0.0
543581,1,0.0
340181,1,0.0
735452,2,0.0
238445,3,0.0
948084,1,0.0
550873,1,0.0
111782,1,0.0
827265,2,0.0
924933,3,0.0
964676,3,0.0
301631,2,0.0
729654,1,0.0
946508,3,0.0
982152,1,0.0
503471,1,0.0
518469,1,0.0
114611,3,1.0
302133,1,0.0
59961,3,0.0
594269,2,0.0
349330,1,0.0
396637,3,0.0
53511,1,0.0
722633,1,0.0
385524,1,0.0
173536,1,0.0
695831,1,0.0
943797,2,0.0
270479,2,0.0
148843,3,0.0
543249,3,0.0
21821,1,0.0
132106,3,0.0
141400,2,0.0
359845,1,0.0
485296,3,1.0
472843,1,0.0
718496,3,0.0
946965,1,0.0
878331,3,0.0
387182,1,0.0
837649,1,0.0
917579,3,1.0
800898,2,0.0
929674,2,0.0
320212,1,0.0
794445,2,0.0
825783,1,0.0
257467,1,0.0
577437,2,0.0
37695,1,0.0
229822,1,0.0
91296,1,0.0
687781,1,0.0
713971,1,0.0
893610,2,0.0
839023,1,0.0
998964,1,0.0
564970,1,0.0
310559,1,1.0
439980,3,0.0
904277,1,0.0
254666,3,0.0
421501,1,0.0
238982,1,0.0
108810,1,0.0
50234,3,0.0
552893,3,0.0
420225,1,0.0
330951,3,0.0
237453,1,0.0
409689,1,0.0
114529,1,0.0
344658,3,0.0
6762,1,0.0
169280,1,0.0
872339,3,0.0
538390,1,0.0
370649,3,0.0
517660,3,0.0
334515,1,0.0
640675,1,0.0
815544,1,0.0
492927,3,0.0
336842,1,0.0
89980,2,0.0
102960,1,0.0
66361,1,0.0
466028,1,0.0
835623,3,0.0
900111,2,0.0
189681,1,0.0
324905,1,0.0
880985,1,0.0
958094,1,0.0
116169,1,0.0
755363,1,0.0
277264,3,0.0
775342,3,0.0
98556,1,0.0
863520,3,0.0
548743,1,0.0
141675,3,0.0
386576,1,0.0
964875,2,0.0
162730,1,0.0
927388,2,0.0
571061,2,0.0
174558,1,0.0
333772,3,0.0
501473,3,0.0
125419,3,0.0
464855,3,0.0
670716,1,0.0
55088,1,0.0
809851,1,0.0
72415,1,0.0
412031,1,0.0
731535,3,0.0
357209,1,0.0
288473,3,0.0
756297,3,0.0
381756,1,0.0
408470,2,0.0
919441,3,0.0
440281,2,0.0
69873,3,0.0
876118,2,0.0
964072,1,0.0
419087,3,0.0
239145,2,0.0
217061,2,0.0
794866,3,0.0
698071,1,0.0
222122,3,1.0
733783,1,0.0
697815,1,0.0
564158,3,1.0
182892,1,0.0
478419,1,0.0
636312,1,0.0
740004,3,0.0
852969,2,0.0
649221,3,0.0
940329,1,0.0
466214,3,0.0
264213,3,0.0
903811,3,0.0
721025,3,0.0
229332,3,0.0
38174,2,0.0
687807,1,0.0
950804,3,0.0
727320,1,0.0
945228,3,0.0
726767,1,0.0
753834,2,0.0
95985,1,0.0
876293,3,1.0
162995,3,1.0
965343,1,0.0
385372,1,0.0
921195,1,0.0
774321,2,1.0
256306,1,0.0
995843,1,0.0
607021,2,0.0
47032,1,0.0
702695,2,0.0
552421,1,0.0
6417,3,0.0
524600,3,0.0
246120,1,0.0
471708,3,0.0
42003,3,0.0
778478,1,0.0
839795,3,0.0
193260,3,0.0
187543,2,0.0
77580,1,0.0
411092,3,0.0
339390,1,0.0
941536,1,0.0
521839,3,0.0
408279,1,0.0
99065,3,0.0
489229,1,0.0
618420,1,0.0
229313,1,0.0
610868,1,0.0
940112,1,0.0
933259,1,0.0
42981,1,0.0
922496,2,0.0
345917,1,0.0
769475,3,0.0
171518,1,0.0
806232,1,0.0
156614,1,0.0
577470,2,0.0
852284,1,0.0
294406,1,0.0
310686,2,0.0
756341,1,0.0
142775,3,0.0
414477,2,0.0
676898,1,0.0
565787,1,0.0
137269,1,0.0
23686,1,0.0
448120,1,0.0
695639,1,0.0
441860,2,0.0
417394,2,0.0
440388,1,0.0
137708,1,0.0
470907,1,0.0
389055,1,0.0
179751,3,0.0
713383,1,0.0
434908,2,0.0
772273,1,0.0
345389,3,0.0
375517,2,0.0
264727,1,0.0
130726,3,0.0
4558,3,0.0
851519,2,0.0
858981,3,0.0
166179,1,0.0
452742,1,0.0
671580,3,0.0
640861,2,0.0
761216,2,0.0
365424,2,0.0
671359,2,0.0
741050,3,0.0
104054,3,0.0
591164,1,0.0
822407,1,0.0
981174,1,0.0
167857,2,0.0
883135,1,0.0
83815,1,0.0
587089,2,0.0
383764,3,0.0
186471,1,0.0
759705,3,0.0
707107,1,0.0
958489,1,0.0
859170,2,0.0
18690,3,0.0
945736,3,0.0
589532,3,1.0
246632,1,0.0
156143,3,1.0
352849,2,0.0
60561,1,0.0
412251,1,0.0
890110,1,0.0
202237,1,0.0
387899,1,0.0
416682,1,0.0
52082,1,0.0
730815,1,0.0
567346,2,0.0
61151,1,0.0
983035,1,0.0
953406,3,0.0
320977,1,0.0
75063,2,0.0
284309,3,1.0
93825,3,0.0
168459,2,0.0
186602,1,0.0
339163,1,0.0
891597,3,0.0
795736,2,0.0
355289,3,1.0
438078,3,1.0
712917,2,0.0
586487,3,0.0
503140,1,0.0
227279,1,0.0
974912,2,0.0
580162,2,0.0
696847,1,0.0
526031,1,0.0
350507,1,0.0
213224,1,0.0
804030,1,0.0
195051,3,0.0
1062,3,0.0
483692,2,0.0
662842,1,0.0
382181,1,0.0
264133,1,0.0
262225,1,0.0
30683,3,0.0
662593,1,0.0
343826,3,0.0
849619,3,0.0
113891,1,0.0
749114,1,0.0
772374,3,0.0
296305,1,0.0
224364,1,0.0
41664,2,0.0
269763,1,0.0
921892,2,0.0
18305,1,0.0
670100,1,0.0
248753,1,0.0
218501,3,0.0
896848,2,0.0
897325,1,0.0
933866,1,0.0
210698,3,0.0
92952,3,1.0
130935,1,0.0
952608,1,0.0
689847,1,0.0
873150,1,0.0
994971,1,0.0
350498,2,0.0
477858,1,0.0
399884,3,0.0
505946,3,0.0
810213,3,0.0
834737,1,0.0
982448,2,0.0
330377,2,0.0
397104,1,0.0
622775,1,0.0
910166,3,0.0
486631,1,0.0
391282,1,0.0
125507,2,0.0
835995,3,0.0
135965,1,0.0
142414,3,0.0
385040,1,0.0
106942,1,0.0
93050,2,0.0
239021,2,0.0
688986,1,0.0
470738,3,0.0
646177,1,0.0
537568,3,0.0
374021,1,0.0
41999,3,0.0
510593,3,0.0
923770,1,0.0
733334,1,0.0
811946,1,0.0
814397,2,0.0
204419,1,0.0
822386,1,0.0
134368,3,0.0
742808,1,0.0
155200,1,0.0
906409,3,0.0
832445,3,0.0
971612,1,0.0
826351,1,0.0
141376,1,0.0
464831,3,0.0
966596,1,0.0
762514,1,0.0
195341,1,0.0
64099,2,0.0
938641,2,0.0
856757,2,0.0
200078,1,0.0
510974,1,0.0
57959,3,0.0
562163,1,0.0
981005,2,0.0
485855,3,0.0
5536,1,0.0
596652,1,1.0
455645,1,0.0
960906,1,0.0
568321,3,0.0
945811,2,0.0
408954,2,0.0
399871,1,0.0
297644,1,0.0
138644,3,0.0
312378,3,0.0
919790,2,0.0
508124,3,0.0
741738,1,0.0
47224,3,0.0
743764,2,0.0
979044,1,0.0
13080,1,0.0
292457,3,0.0
13029,3,0.0
899346,1,0.0
921669,3,0.0
157598,3,0.0
943154,1,0.0
843078,2,0.0
243924,2,0.0
799367,1,0.0
888156,1,0.0
937056,2,0.0
510945,3,0.0
272518,3,1.0
969104,2,0.0
831874,1,0.0
578799,1,0.0
522419,3,0.0
513650,1,0.0
465374,1,0.0
228257,1,0.0
939332,3,0.0
896213,1,0.0
487069,1,0.0
745695,1,0.0
356442,3,0.0
709855,1,0.0
358089,1,0.0
944975,2,0.0
596149,1,0.0
952805,1,0.0
878094,3,0.0
641412,1,0.0
772819,3,0.0
438429,2,0.0
868109,1,0.0
428614,1,0.0
522200,1,0.0
605819,3,0.0
63351,2,0.0
404522,1,0.0
837034,1,0.0
349889,1,0.0
633413,1,0.0
98757,1,0.0
168086,2,0.0
535446,1,0.0
848544,3,0.0
281485,1,0.0
623560,3,0.0
490954,3,0.0
854193,3,0.0
92733,3,0.0
626804,3,0.0
845167,1,0.0
746396,3,0.0
426972,2,0.0
507827,1,0.0
866610,1,0.0
327364,3,0.0
936575,1,0.0
717447,2,0.0
724186,1,0.0
367516,3,0.0
987287,3,0.0
135103,3,0.0
461526,3,0.0
958513,2,0.0
31973,1,0.0
894169,2,0.0
758264,1,0.0
350876,1,0.0
584058,1,0.0
925680,1,0.0
712674,1,0.0
319055,1,0.0
833027,1,0.0
152692,1,0.0
120452,1,0.0
154481,3,0.0
3505,1,0.0
359121,3,1.0
283800,3,1.0
330913,3,1.0
999423,3,0.0
62582,1,0.0
238090,2,0.0
561911,3,0.0
355649,2,0.0
688163,3,1.0
139165,3,0.0
774195,3,0.0
910477,2,0.0
457795,2,0.0
18181,2,0.0
268522,2,0.0
112084,2,0.0
457395,1,0.0
126833,2,0.0
509419,1,0.0
845377,1,0.0
164494,3,1.0
328938,3,0.0
901974,3,0.0
398123,3,0.0
353374,3,0.0
771712,2,0.0
26393,1,0.0
701104,1,0.0
516376,3,0.0
457190,1,0.0
340337,1,0.0
854070,2,0.0
811998,3,0.0
838496,1,0.0
462364,1,0.0
646856,2,0.0
845687,3,0.0
557215,3,0.0
313323,1,0.0
221955,1,0.0
785805,3,0.0
144297,3,0.0
84826,3,0.0
41081,1,0.0
84491,1,0.0
544664,3,0.0
182377,1,0.0
54406,1,0.0
250910,1,0.0
421844,2,0.0
384033,2,0.0
326810,1,0.0
102366,3,0.0
906805,1,0.0
994388,2,0.0
656515,2,0.0
104737,2,0.0
979567,3,1.0
514810,1,0.0
889262,1,0.0
68356,1,0.0
178263,1,0.0
678062,2,0.0
95341,1,0.0
177641,1,0.0
152438,3,0.0
898934,3,1.0
987891,1,0.0
699221,1,0.0
980131,2,0.0
50423,3,0.0
739737,1,0.0
286309,1,0.0
155779,1,0.0
71219,3,0.0
924011,2,0.0
910278,3,0.0
677001,1,0.0
655146,3,0.0
192660,2,0.0
388076,3,0.0
990027,2,0.0
161109,1,0.0
766481,1,0.0
371015,1,0.0
826906,1,0.0
513794,1,0.0
423063,2,0.0
582450,1,0.0
635502,1,0.0
13480,3,0.0
718203,1,0.0
515782,1,0.0
740188,1,0.0
437777,1,0.0
458818,1,0.0
106448,3,0.0
389915,1,0.0
973825,1,0.0
951665,1,0.0
898845,2,0.0
651194,1,0.0
78787,3,0.0
145129,1,0.0
351579,1,0.0
314320,2,0.0
562410,1,0.0
594949,1,0.0
659778,3,0.0
424005,3,0.0
392648,2,0.0
783904,3,0.0
416993,1,0.0
163526,1,0.0
916011,2,0.0
580993,1,0.0
495380,2,0.0
398385,2,0.0
869962,2,0.0
967907,3,0.0
157069,2,0.0
21674,1,0.0
128065,1,0.0
741922,1,0.0
442001,1,0.0
484539,2,0.0
214528,3,0.0
2770,3,0.0
701499,3,0.0
603570,2,0.0
647686,3,0.0
79911,1,0.0
564350,1,0.0
805082,3,0.0
308120,1,0.0
659318,3,0.0
972709,1,0.0
629452,3,0.0
319844,1,0.0
12120,3,0.0
198834,2,0.0
953835,3,0.0
752813,3,0.0
741970,1,0.0
697552,2,0.0
855808,2,0.0
229980,3,0.0
386400,1,0.0
827194,1,0.0
300562,1,0.0
136339,1,0.0
989839,1,0.0
478834,1,0.0
828153,2,0.0
582518,1,0.0
351973,1,0.0
735010,1,0.0
812274,1,0.0
753385,2,0.0
753997,3,0.0
404124,3,0.0
674110,1,0.0
497502,1,0.0
973268,1,0.0
612567,1,0.0
713770,3,0.0
623510,1,0.0
237995,1,0.0
400887,1,0.0
928579,1,0.0
532296,3,0.0
583156,3,0.0
7640,1,0.0
946374,2,0.0
954538,1,0.0
99885,3,0.0
564517,1,0.0
794157,1,0.0
945271,1,0.0
284994,2,0.0
13218,2,0.0
601638,3,1.0
662295,1,0.0
406694,1,0.0
542525,3,0.0
512957,1,0.0
919276,1,0.0
556593,3,0.0
719399,2,0.0
512825,1,0.0
964861,1,0.0
592649,2,0.0
954979,3,0.0
785826,1,0.0
515745,1,0.0
194237,1,0.0
713919,1,0.0
801058,1,0.0
378751,1,0.0
552281,2,0.0
983607,1,0.0
602108,1,0.0
34480,1,0.0
268959,1,0.0
964702,1,0.0
324337,2,0.0
624435,3,0.0
883732,1,0.0
302281,3,0.0
761745,1,0.0
185270,1,0.0
579415,1,0.0
255901,1,0.0
529860,1,0.0
33890,3,0.0
83386,1,0.0
985811,3,0.0
387858,1,0.0
33198,3,0.0
227689,1,0.0
454283,1,0.0
871885,1,0.0
91672,2,0.0
774394,1,0.0
930913,3,0.0
142939,1,0.0
757812,1,0.0
754791,2,0.0
21183,2,0.0
512796,2,0.0
557574,2,0.0
563940,3,0.0
619171,1,0.0
520737,1,0.0
296693,1,0.0
544398,2,0.0
460190,1,0.0
580316,2,0.0
286471,3,0.0
160314,1,0.0
57688,1,0.0
294928,1,0.0
846019,3,0.0
566250,2,0.0
498205,1,0.0
457535,1,0.0
766115,2,0.0
158558,2,0.0
206431,1,0.0
667224,1,0.0
726370,3,0.0
942146,1,0.0
137008,2,0.0
694860,1,0.0
725292,1,0.0
916238,3,0.0
376248,1,0.0
496630,1,0.0
364474,1,0.0
860235,3,0.0
713385,1,0.0
564341,1,0.0
78912,1,0.0
911943,2,0.0
926666,1,0.0
454506,1,0.0
972138,1,0.0
200831,3,0.0
190526,3,0.0
771829,2,0.0
56789,1,0.0
456087,1,0.0
450631,1,0.0
664367,3,0.0
919041,1,0.0
139507,3,0.0
504744,2,0.0
15407,1,0.0
901709,1,0.0
862509,1,0.0
43070,1,0.0
843440,1,0.0
281792,3,0.0
120520,1,0.0
421232,3,0.0
119656,1,0.0
664402,3,0.0
700384,3,0.0
392911,3,0.0
820249,1,0.0
497397,3,0.0
353530,1,0.0
247701,3,0.0
311086,3,0.0
926243,1,0.0
817921,2,0.0
624304,3,0.0
60299,3,0.0
611384,1,0.0
865008,1,0.0
342369,3,0.0
279447,1,0.0
809002,3,0.0
15004,2,0.0
977630,2,0.0
841524,3,1.0
600071,2,0.0
365132,3,1.0
255496,3,1.0
895483,1,0.0
81142,3,0.0
841270,3,0.0
235171,3,0.0
252748,2,0.0
869844,2,0.0
822945,1,0.0
322413,1,0.0
52522,1,0.0
192809,1,0.0
161522,2,0.0
81189,3,0.0
203304,3,0.0
846551,3,0.0
893916,1,0.0
301341,1,0.0
105145,1,0.0
978223,1,1.0
400186,3,0.0
238432,1,0.0
458109,1,0.0
567011,3,0.0
998118,1,0.0
965242,3,0.0
586890,2,0.0
424747,3,1.0
280314,1,0.0
947361,3,0.0
810380,1,0.0
662680,1,0.0
705574,2,0.0
257466,1,0.0
951732,1,0.0
574994,1,0.0
512131,1,0.0
531107,2,0.0
772272,1,0.0
486467,1,0.0
431955,1,0.0
297329,3,1.0
632155,1,0.0
16255,2,0.0
50186,2,0.0
741975,1,0.0
587162,3,0.0
579471,3,0.0
86613,1,0.0
92415,1,0.0
351177,1,0.0
244852,3,0.0
991998,3,1.0
40390,1,0.0
961366,2,0.0
233997,2,0.0
129538,1,0.0
628851,3,1.0
991547,3,0.0
139028,3,0.0
317303,3,1.0
898106,2,0.0
98760,1,0.0
20463,2,0.0
753096,1,0.0
993043,2,0.0
674066,3,0.0
177004,1,0.0
292160,3,0.0
547280,1,0.0
406858,3,0.0
385220,3,0.0
620891,3,1.0
362478,3,0.0
567938,3,0.0
359488,1,0.0
460296,2,0.0
139729,1,0.0
314342,1,0.0
816511,2,0.0
297825,3,0.0
691905,2,0.0
520663,1,0.0
788359,1,0.0
679892,3,0.0
455630,1,0.0
806438,1,0.0
429403,3,0.0
206136,1,0.0
622481,1,0.0
375111,2,0.0
8372,3,1.0
435221,2,0.0
445676,1,0.0
188008,1,0.0
719020,3,0.0
850574,1,0.0
324654,1,0.0
228803,1,0.0
394714,3,0.0
867421,1,0.0
952775,1,0.0
433227,1,0.0
180557,1,0.0
706347,1,0.0
749354,2,0.0
238418,1,0.0
565094,1,0.0
475742,2,0.0
126504,1,0.0
430211,3,0.0
457198,3,0.0
820325,2,0.0
844968,3,0.0
551573,1,0.0
834336,1,0.0
890241,2,0.0
41509,2,0.0
724543,3,0.0
424966,3,1.0
49078,1,0.0
84534,3,0.0
16375,2,0.0
26193,1,0.0
782639,3,0.0
729674,1,0.0
135471,2,0.0
471406,3,0.0
642983,1,1.0
342712,2,0.0
21968,1,0.0
591286,2,0.0
835260,1,0.0
72146,3,0.0
726536,3,1.0
4138,1,0.0
901915,3,1.0
150677,1,0.0
70668,1,0.0
877984,1,0.0
371561,3,1.0
328899,2,0.0
452543,2,0.0
143356,1,0.0
658426,1,0.0
732983,1,0.0
989849,3,0.0
257083,1,0.0
659100,3,0.0
9033,1,0.0
173758,1,0.0
341842,1,0.0
101700,2,0.0
67415,1,0.0
597842,1,0.0
869052,3,0.0
